Country,Year,Consumtion,Unit,Commodity,Source,iso3
Bangladesh,1968,0.0,billion cubic metres,gas,Energy Institute Statistical Review,BGD
China,1968,1.4110127826941983,billion cubic metres,gas,Energy Institute Statistical Review,CHN
China Hong Kong SAR,1968,0.0,billion cubic metres,gas,Energy Institute Statistical Review,
India,1968,0.39542000000000005,billion cubic metres,gas,Energy Institute Statistical Review,IND
Indonesia,1968,0.642495,billion cubic metres,gas,Energy Institute Statistical Review,IDN
Japan,1968,2.1094999999999997,billion cubic metres,gas,Energy Institute Statistical Review,JPN
Malaysia,1968,0.0,billion cubic metres,gas,Energy Institute Statistical Review,MYS
New Zealand,1968,0.0,billion cubic metres,gas,Energy Institute Statistical Review,NZL
Pakistan,1968,2.1851949999999998,billion cubic metres,gas,Energy Institute Statistical Review,PAK
Philippines,1968,0.0,billion cubic metres,gas,Energy Institute Statistical Review,PHL
Singapore,1968,0.0,billion cubic metres,gas,Energy Institute Statistical Review,SGP
South Korea,1968,0.0,billion cubic metres,gas,Energy Institute Statistical Review,KOR
Sri Lanka,1968,0.0,billion cubic metres,gas,Energy Institute Statistical Review,LKA
Taiwan,1968,0.47151000000000004,billion cubic metres,gas,Energy Institute Statistical Review,TWN
Thailand,1968,0.0,billion cubic metres,gas,Energy Institute Statistical Review,THA
Vietnam,1968,0.0,billion cubic metres,gas,Energy Institute Statistical Review,VNM
Canada,1969,31.349632500000006,billion cubic metres,gas,Energy Institute Statistical Review,CAN
Mexico,1969,9.747053321255787,billion cubic metres,gas,Energy Institute Statistical Review,MEX
United States,1969,545.4107009895679,billion cubic metres,gas,Energy Institute Statistical Review,USA
Argentina,1969,5.180507500000001,billion cubic metres,gas,Energy Institute Statistical Review,ARG
Brazil,1969,0.07559649234513272,billion cubic metres,gas,Energy Institute Statistical Review,BRA
Chile,1969,0.6431950000000001,billion cubic metres,gas,Energy Institute Statistical Review,CHL
Colombia,1969,1.2854187500000003,billion cubic metres,gas,Energy Institute Statistical Review,COL
Ecuador,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,ECU
Peru,1969,0.40521250000000003,billion cubic metres,gas,Energy Institute Statistical Review,PER
Trinidad and Tobago,1969,1.5624,billion cubic metres,gas,Energy Institute Statistical Review,TTO
Venezuela,1969,9.17637,billion cubic metres,gas,Energy Institute Statistical Review,VEN
Central America,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,
Other Caribbean,1969,0.0029250000000000005,billion cubic metres,gas,Energy Institute Statistical Review,
Other South America,1969,0.09638522000000001,billion cubic metres,gas,Energy Institute Statistical Review,
Austria,1969,2.332915692299853,billion cubic metres,gas,Energy Institute Statistical Review,AUT
Belgium,1969,2.5334999999999996,billion cubic metres,gas,Energy Institute Statistical Review,BEL
Bulgaria,1969,0.4068225,billion cubic metres,gas,Energy Institute Statistical Review,BGR
Croatia,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,HRV
Cyprus,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,CYP
Czech Republic,1969,0.7294,billion cubic metres,gas,Energy Institute Statistical Review,CZE
Denmark,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,DNK
Estonia,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,EST
Finland,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,FIN
France,1969,8.385049735,billion cubic metres,gas,Energy Institute Statistical Review,FRA
Germany,1969,11.231637378341555,billion cubic metres,gas,Energy Institute Statistical Review,DEU
Greece,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,GRC
Hungary,1969,3.2416000000000005,billion cubic metres,gas,Energy Institute Statistical Review,HUN
Iceland,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,ISL
Ireland,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,IRL
Italy,1969,11.341175,billion cubic metres,gas,Energy Institute Statistical Review,ITA
Latvia,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,LVA
Lithuania,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,LTU
Luxembourg,1969,0.0029250000000000005,billion cubic metres,gas,Energy Institute Statistical Review,LUX
Netherlands,1969,12.527777777777779,billion cubic metres,gas,Energy Institute Statistical Review,NLD
North Macedonia,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,MKD
Norway,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,NOR
Poland,1969,4.740425,billion cubic metres,gas,Energy Institute Statistical Review,POL
Portugal,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,PRT
Romania,1969,20.516901824999998,billion cubic metres,gas,Energy Institute Statistical Review,ROU
Slovakia,1969,0.903125,billion cubic metres,gas,Energy Institute Statistical Review,SVK
Slovenia,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,SVN
Spain,1969,0.09393000000000001,billion cubic metres,gas,Energy Institute Statistical Review,ESP
Sweden,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,SWE
Switzerland,1969,0.00025,billion cubic metres,gas,Energy Institute Statistical Review,CHE
Turkey,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,
Ukraine,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,UKR
United Kingdom,1969,6.206931000000001,billion cubic metres,gas,Energy Institute Statistical Review,GBR
Azerbaijan,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,AZE
Belarus,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,BLR
Kazakhstan,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,KAZ
Russian Federation,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,RUS
Turkmenistan,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,TKM
Uzbekistan,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,UZB
Iran,1969,1.0763925875746405,billion cubic metres,gas,Energy Institute Statistical Review,IRN
Iraq,1969,0.7239,billion cubic metres,gas,Energy Institute Statistical Review,IRQ
Israel,1969,0.13977629815507323,billion cubic metres,gas,Energy Institute Statistical Review,ISR
Kuwait,1969,3.5406500000000003,billion cubic metres,gas,Energy Institute Statistical Review,KWT
Oman,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,OMN
Qatar,1969,0.88182,billion cubic metres,gas,Energy Institute Statistical Review,QAT
Saudi Arabia,1969,1.2592250000000003,billion cubic metres,gas,Energy Institute Statistical Review,SAU
United Arab Emirates,1969,0.5752499999999999,billion cubic metres,gas,Energy Institute Statistical Review,ARE
Algeria,1969,1.03516875,billion cubic metres,gas,Energy Institute Statistical Review,DZA
Egypt,1969,0.06833750000000001,billion cubic metres,gas,Energy Institute Statistical Review,EGY
Morocco,1969,0.05145000000000001,billion cubic metres,gas,Energy Institute Statistical Review,MAR
South Africa,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,ZAF
Eastern Africa,1969,0.0009250000000000001,billion cubic metres,gas,Energy Institute Statistical Review,
Middle Africa,1969,0.023425,billion cubic metres,gas,Energy Institute Statistical Review,
Western Africa,1969,0.06236122999999999,billion cubic metres,gas,Energy Institute Statistical Review,
Other Northern Africa,1969,0.010350000000000002,billion cubic metres,gas,Energy Institute Statistical Review,
Other Southern Africa,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,
Australia,1969,0.4126499999999999,billion cubic metres,gas,Energy Institute Statistical Review,AUS
Bangladesh,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,BGD
China,1969,1.9754178957718778,billion cubic metres,gas,Energy Institute Statistical Review,CHN
China Hong Kong SAR,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,
India,1969,0.47450400000000004,billion cubic metres,gas,Energy Institute Statistical Review,IND
Indonesia,1969,1.2108950000000003,billion cubic metres,gas,Energy Institute Statistical Review,IDN
Japan,1969,2.3325546441292,billion cubic metres,gas,Energy Institute Statistical Review,JPN
Malaysia,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,MYS
New Zealand,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,NZL
Pakistan,1969,2.69204,billion cubic metres,gas,Energy Institute Statistical Review,PAK
Philippines,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,PHL
Singapore,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,SGP
South Korea,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,KOR
Sri Lanka,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,LKA
Taiwan,1969,0.59241,billion cubic metres,gas,Energy Institute Statistical Review,TWN
Thailand,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,THA
Vietnam,1969,0.0,billion cubic metres,gas,Energy Institute Statistical Review,VNM
Canada,1970,34.6338525,billion cubic metres,gas,Energy Institute Statistical Review,CAN
Mexico,1970,9.967501691798246,billion cubic metres,gas,Energy Institute Statistical Review,MEX
United States,1970,574.8658294122021,billion cubic metres,gas,Energy Institute Statistical Review,USA
Argentina,1970,5.854450000000002,billion cubic metres,gas,Energy Institute Statistical Review,ARG
Brazil,1970,0.08110123893805307,billion cubic metres,gas,Energy Institute Statistical Review,BRA
Chile,1970,0.6422175,billion cubic metres,gas,Energy Institute Statistical Review,CHL
Colombia,1970,1.249325,billion cubic metres,gas,Energy Institute Statistical Review,COL
Ecuador,1970,0.06978000000000001,billion cubic metres,gas,Energy Institute Statistical Review,ECU
Peru,1970,0.39751250000000005,billion cubic metres,gas,Energy Institute Statistical Review,PER
Trinidad and Tobago,1970,1.9119720000000004,billion cubic metres,gas,Energy Institute Statistical Review,TTO
Venezuela,1970,8.558100000000001,billion cubic metres,gas,Energy Institute Statistical Review,VEN
Central America,1970,0.0,billion cubic metres,gas,Energy Institute Statistical Review,
Other Caribbean,1970,0.004388,billion cubic metres,gas,Energy Institute Statistical Review,
Other South America,1970,0.03215,billion cubic metres,gas,Energy Institute Statistical Review,
Austria,1970,2.829800212180157,billion cubic metres,gas,Energy Institute Statistical Review,AUT
Belgium,1970,3.975175,billion cubic metres,gas,Energy Institute Statistical Review,BEL
Bulgaria,1970,0.367155,billion cubic metres,gas,Energy Institute Statistical Review,BGR
Croatia,1970,0.0,billion cubic metres,gas,Energy Institute Statistical Review,HRV
Cyprus,1970,0.0,billion cubic metres,gas,Energy Institute Statistical Review,CYP
Czech Republic,1970,0.8012499999999999,billion cubic metres,gas,Energy Institute Statistical Review,CZE
Denmark,1970,0.0,billion cubic metres,gas,Energy Institute Statistical Review,DNK
Estonia,1970,0.0,billion cubic metres,gas,Energy Institute Statistical Review,EST
Finland,1970,0.0,billion cubic metres,gas,Energy Institute Statistical Review,FIN
France,1970,9.552925031000003,billion cubic metres,gas,Energy Institute Statistical Review,FRA
Germany,1970,15.973752907239234,billion cubic metres,gas,Energy Institute Statistical Review,DEU
Greece,1970,0.0,billion cubic metres,gas,Energy Institute Statistical Review,GRC
Hungary,1970,3.6353,billion cubic metres,gas,Energy Institute Statistical Review,HUN
Iceland,1970,0.0,billion cubic metres,gas,Energy Institute Statistical Review,ISL
Ireland,1970,0.0,billion cubic metres,gas,Energy Institute Statistical Review,IRL
Italy,1970,12.235199999999999,billion cubic metres,gas,Energy Institute Statistical Review,ITA
Latvia,1970,0.0,billion cubic metres,gas,Energy Institute Statistical Review,LVA
Lithuania,1970,0.0,billion cubic metres,gas,Energy Institute Statistical Review,LTU
Luxembourg,1970,0.00729505,billion cubic metres,gas,Energy Institute Statistical Review,LUX
Netherlands,1970,17.63888888888889,billion cubic metres,gas,Energy Institute Statistical Review,NLD
North Macedonia,1970,0.0,billion cubic metres,gas,Energy Institute Statistical Review,MKD
Norway,1970,0.0,billion cubic metres,gas,Energy Institute Statistical Review,NOR
Poland,1970,6.0459000000000005,billion cubic metres,gas,Energy Institute Statistical Review,POL
Portugal,1970,0.0,billion cubic metres,gas,Energy Institute Statistical Review,PRT
Romania,1970,21.325386175,billion cubic metres,gas,Energy Institute Statistical Review,ROU
Slovakia,1970,1.2127499999999998,billion cubic metres,gas,Energy Institute Statistical Review,SVK
Slovenia,1970,0.0,billion cubic metres,gas,Energy Institute Statistical Review,SVN
Spain,1970,0.07474,billion cubic metres,gas,Energy Institute Statistical Review,ESP
Sweden,1970,0.0,billion cubic metres,gas,Energy Institute Statistical Review,SWE
Switzerland,1970,0.0385,billion cubic metres,gas,Energy Institute Statistical Review,CHE
Turkey,1970,0.0,billion cubic metres,gas,Energy Institute Statistical Review,
Ukraine,1970,0.0,billion cubic metres,gas,Energy Institute Statistical Review,UKR
United Kingdom,1970,11.827710000000002,billion cubic metres,gas,Energy Institute Statistical Review,GBR
Azerbaijan,1970,0.0,billion cubic metres,gas,Energy Institute Statistical Review,AZE
Belarus,1970,0.0,billion cubic metres,gas,Energy Institute Statistical Review,BLR
Kazakhstan,1970,0.0,billion cubic metres,gas,Energy Institute Statistical Review,KAZ
Russian Federation,1970,0.0,billion cubic metres,gas,Energy Institute Statistical Review,RUS
Turkmenistan,1970,0.0,billion cubic metres,gas,Energy Institute Statistical Review,TKM
Uzbekistan,1970,0.0,billion cubic metres,gas,Energy Institute Statistical Review,UZB
Iran,1970,2.5524554895351446,billion cubic metres,gas,Energy Institute Statistical Review,IRN
Iraq,1970,0.741,billion cubic metres,gas,Energy Institute Statistical Review,IRQ
Israel,1970,0.12773634784292692,billion cubic metres,gas,Energy Institute Statistical Review,ISR
Kuwait,1970,1.9351499999999997,billion cubic metres,gas,Energy Institute Statistical Review,KWT
Oman,1970,0.0,billion cubic metres,gas,Energy Institute Statistical Review,OMN
Qatar,1970,1.0401750000000003,billion cubic metres,gas,Energy Institute Statistical Review,QAT
Saudi Arabia,1970,1.53615,billion cubic metres,gas,Energy Institute Statistical Review,SAU
United Arab Emirates,1970,0.819,billion cubic metres,gas,Energy Institute Statistical Review,ARE
Algeria,1970,0.9730875000000001,billion cubic metres,gas,Energy Institute Statistical Review,DZA
Egypt,1970,0.08181250000000001,billion cubic metres,gas,Energy Institute Statistical Review,EGY
Morocco,1970,0.05145000000000001,billion cubic metres,gas,Energy Institute Statistical Review,MAR
South Africa,1970,0.0,billion cubic metres,gas,Energy Institute Statistical Review,ZAF
